ciphertext,label
Q3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24uIEF0dGFjayBhdCBkYXduIG9uIHRoZSB2ZXJpZnkgZmllbGQu,Base64
VOOVXFVOYVRIJIOCZQZMDATADZGYOCZOMZVNPMZDNWPMDZYPIYZMOCZJGYJVFOMZZ,Caesar
OHHOQYOHROKBCBHVSJSFWTMTWSZRBSHKCFYGSQIFWHMWBJCZJSGAOBMZOMSFGCTDFCHSQHWCB,Caesar
JRWPMPKJGZESVVZXGAGBEXUWFZPSXBIVBTWITDYZBWPYYGXYGKCIFSNZQXGWBDYRAWPVJTTFPZLVFCFVJHKSSLGGXONFRDYRCKY,Vigenere
TMYFZSNSGCYRWDNWYFWDAAXJWDWEWQFLWEDWJALSJAZTGQMFUSCMDDSFADEALAJ,Caesar
00303728242a222b222d622a2f36262d2e2a26272d222763283163282c37242e2f2825262f21266126262c2d2d32363120362625622138622e20212b282c26326c6384dc2a2730262d272e24623a82f42d35272e2d273128623720302a2962212e3b362f21226129362d2e222f86f22d2f87f087dc3586f2336c,XOR
CQSXYDUBUQHDYDWCETUBIHUGKYHUQBEJEVTQJQRKWDXQLQEAWPUBLUWDUBY,Caesar
UZZTKUXVLABYDZJVBGCPYGLWUKCBESTZLXDCTLKPLOPRRXWWTJGQXFIMCCEWMSGAZWURWPKGKJRTFZGIGCBYQISBTGCEYIBRKI,Vigenere
MCVYLAPYHFCEVCFACMUSULMCMNYGFYLCHCEILOGUMUHUNCXCLHYNQILEMYWOLCNSCHPIFPYMGUHSFUSYLMIZJLINYWNCIH,Caesar
BPMBZMIACZMQAJCZQMLCVLMZBPMWTLWISBZMMIBBIKSIBLIEVWVBPMDMZQNGNQMTL,Caesar
SAJAAZPKOAYQNAPDALANEIAPANEIIAZEWPAHUPDAPNAWOQNAEOXQNEAZQJZANPDAKHZKWGPNAA,Caesar
BZIOPCFYPXXCFFVBMRTLZRFMROEMEINFCKRGEGZDMPMBVAYGVESBSUGZFHNSFJJYZCKNYOPYSSUYK,Vigenere
TLKSJGVCRVMLMYCVMEXHTOMQBHKOPJBAVXGCWYDYRQMLRDIBUSDKGFBHVCFSZHYKZYHEXJIJOYXXIJB,Vigenere
SXVRGDSXFRAGGRVYIOWVKWCYAINUXAWXTVELMVGZWUMVKVHNFHGIXAWSNUSTCXTVI,Vigenere
STJIEGGMRYIVJMYGTAELACAMFTPUPRRTVMXOCCQNSLVEGIOQVNTEIGXAELEJNZVXUEGMVVFJNMRLO,Vigenere
DLCAYGMOZBSUXJMHNSWTQYZCBXFOPYJCBYKKKGFSRCVIYBRGXKKYHCVWPOUSSVCKPMDSDNERK,Vigenere
V2UgbmVlZCB0byBzZWN1cmUgdGhlIHBlcmltZXRlciBpbW1lZGlhdGVseS4gVGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLg==,Base64
GILOIBDSQOGSBIRRINOVGWIROVGWQCNMYDIJIACXICNXMCIAEVCDLCZIPSQCDIPSQKOHGKXCVC,Vigenere
1f2d3c6b342c2226326b272b2432376b23363365333e28293865363d202b6b31312e65352a3f206b21362c6b790a372d222330282c3827653025313c2729302c2037282079223679222b2d2e293522223c25263c6b213c262a3738312b2a313c2f653b3265342a2631222b3c386b,XOR
LLGHYBUODISPFJQONNETUFZXJXJVPTRCFFKFSGJZRXDICIRBFKOFHXDWTVUNAVGRPHLSHUEMS,Vigenere
SGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4gU2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIu,Base64
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gSGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4=,Base64
WEARMLOPCKVLSREWSBOPQBIOEMPOEJYXMPHYDEYBXGPMASEJSRROPJSKCXGCSWGXXCVPGQILMIBOQMXWRBEROHZIQYMLGXIQ,Vigenere
KSBSSRHCGSQIFSHVSDSFWASHSFWAASRWOHSZMKSBSSRHCGSQIFSHVSDSFWASHSFWAASRWOHSZM,Caesar
xZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4gVGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4=,Base64
RFCRPCYQSPCGQZSPGCBSLBCPRFCMJBMYIRPCCRFCOSGAIZPMULDMVHSKNQMTCPRFCJYXWBME,Caesar
LCRUMPIQCASPGRWGLTMJTCQKYLWJYWCPQMDNPMRCARGMLUCLCCBRMQCASPCRFCNCPGKCRCPGKKCBGYRCJW,Caesar
WEARMLOPCKVLSREWSBOPQBIOEMPOEJYXMPHYDEZEKLRETKSIQDCVZCQRCVM,Vigenere
BUUBDLBUEBXOPOUIFWFSJGZGJFMEOFUXPSLTFDVSJUZJOWPMWFTNBOZMBZFSTPGQSPUFDUJPO,Caesar
625b5154401356f18f47575d5d5b581d1251585e5458415248534111415a4246565c5e56435b5d5812585e40465c531342535d5046f78056f780401d117c5645455c43591342575044405a454b13585c455e5e455441135c535d48125f504b564341135e541341405c455750455b5c5f1c,XOR
VYCIKSCJSGXWUSSGBSFLLSXFVYCDERQRIIKSGYYNTHDZQXDZGKCQBBOVIVBPKUGGWSPXCSXRWIKPDWKEFPKSMVRTMAGCGHBBKQ,Vigenere
2f1c5a161c1f1c590e1759091d1a0f0a1c5a0c111f58091f0a10171d0d1f0a591315141f1c101b0c1c1601575a2c111f580d081d18090d0b1f581009581b0f0a101f1c590f161d1f0a590e101c5a17151e58161b13590e0a1c1f56,XOR
79534a50461f11505a425b585d5747541251585c5e545913565b5158565a431c1375575d56575754125744405e50591358f194585c13595341545956451256455f565d5b40585c5a4b1c13625b5154401356f18f47575d5d5b581d1251585e5458415248534111415a4246565c5e56435b5d5812585e40465c531342535d5046f78056f780401d,XOR
BPMYCQKSJZWEVNWFRCUXAWDMZBPMTIHGLWOIZBQNQKQITQVBMTTQOMVKMQAQVBMTTQOMVKMLMUWVABZIBMLJGUIKPQVMA,Caesar
YVHUBUCUODJUCBUHYJQHYXREOKDSQAKBBQDYBCYJYHDUJMEHAIUSKHYJOYDLEBLUICQDOBQOUHIEVFHEJUSJYED,Caesar
PVRLHFMJCRNFKKWXGJQCTTLACEWATMGIQDYDTFRTVHKFLRKMRKMVKORYWXLHJVNGTQVZATTBFJRJWMQWRTVVPZOJXGHFPHXQWICRHAOLLXVOVZMC,Vigenere
FUTRMLXFVKVLBHXWSBXFJBIONCIOEJHNFPHYMUNORCXXKYWCVOIOXFXJVBMKXNVBMKFYUSERXFP,Vigenere
QXJ0aWZpY2lhbCBpbnRlbGxpZ2VuY2UgaXMgaW50ZWxsaWdlbmNlIGRlbW9uc3RyYXRlZCBieSBtYWNoaW5lcy4gxZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4=,Base64
QXJ0aWZpY2lhbCBpbnRlbGxpZ2VuY2UgaXMgaW50ZWxsaWdlbmNlIGRlbW9uc3RyYXRlZCBieSBtYWNoaW5lcy4gxZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4=,Base64
MLKLVNPTINRYQRTMZLIYSCMUHICMEYOEWJQAEIARNPMHGODMGHRPBLRPPZMZEEMVVMXMHVAEMPL,Vigenere
V2UgbmVlZCB0byBzZWN1cmUgdGhlIHBlcmltZXRlciBpbW1lZGlhdGVseS4gxZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4=,Base64
IBBIKSIBLIEVWVBPMDMZQNGNQMTLIZBQNQKQITQVBMTTQOMVKMQAQVBMTTQOMVKMLMUWVABZIBMLJGUIKPQVMA,Caesar
70404758545a525b525d125a5f46565d5e5a56575d525713584113585c47545e5f5855565f51561156565c5d5d42464150465655125148125e50515b585c56421c13f4ac5a5740565d575e54124af2845d45575e5d574158124750405a5912515e4b465f51521159465d5e525ff6825d5ff780f7ac45f682431c,XOR
U2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIuIE1hY2hpbmUgbGVhcm5pbmcgbW9kZWxzIHJlcXVpcmUgYSBsb3Qgb2YgZGF0YS4=,Base64
VGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLiBBdHRhY2sgYXQgZGF3biBvbiB0aGUgdmVyaWZ5IGZpZWxkLg==,Base64
03372482fe2d612a2237236382e52c2a622482fe39242e633727632681ff2f2786de2e2a6f621729276335302620313633276328316323373128272761372d25273161362b24622c2d26632e232861363124276d,XOR
09233a20366f61202a322b282d2737246221282c2e242963262b2128262a336c6305272d26272724622734302e2029632881e4282c63292331242926356226352f262d2b30282c2a3b6c631627632f27262562372e6230242136332763352a26613226332b2e24362633622a2c2f26252b2235272f386c,XOR
79534a50461f11505a425b585d5747541251585c5e545913565b5158565a431c1375575d56575754125744405e50591358f194585c13595341545956451256455f565d5b40585c5a4b1c137c5350595b5d54125f5453415f5b5d56125e5e56565d4113435742445b41541252115e5c45125c5712575046521f,XOR
WPVIRDEWWRCFZIGHPXIEIXMXRRTUQRDTIXRLJBLRTCMEFUCMMFBFZMRDFVHRREPIBLOWEXTCMI,Vigenere
LCETQTNTLWTYEPWWTRPYNPTDTYEPWWTRPYNPOPXZYDECLEPOMJXLNSTYPDXLNSTYPWPLCYTYRXZOPWDCPBFTCPLWZEZQOLEL,Caesar
182c3b2e37792c86e53d2037272c3267653b22293e22363832242b6b363038313c26293c392c3722653224372c2624793824372a319dfa219dfa37776b072c2c86e52565312a33386b86fe242e792c86e53120356b333c6b229af72b3c8eda35226b,XOR
U2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIuIEJ1Z8O8biBoYXZhIMOnb2sgZ8O8emVsIHZlIGfDvG5lxZ9saS4=,Base64
UOXXLYOUFUKXXFMOKLXFZDLCMLVKWSKYZCFSKCVNYLWYIDLCHFUYEIMLVO,Vigenere
655a56114641545340444056115b40115046435b565512465f56564312475957135e5e57115d525a12474357561f12724546525259135046135553445f125c5f124759571347574158544a11545a545e571f,XOR
XIRGSPUWCMYPSXWSRTYPTOWKKRWVEWOVQYJNBSROGRSSLMVWZXMQVYZLWSWRRINBEADMAOELNWREHWYJROGFXMOEIQPSPCIAEVCMSKWYLSGYDMMX,Vigenere
FUTRMLXFVKVLBHXWSBXFJBIONCIOEJHNFPHYMUSEKLAUMKSIZTVVZCZHVVM,Vigenere
1c207925203c2f652d24652a2e262c3920793f2d3c6b353c392c342e313c39653026283c2f2c383f2035326b798edb302d373c2720342e652088f3373f203427202b22652d2a373023653b243c2c2526386b2e2c2729382581e827289dfa80c63f81e8396b,XOR
122b212430632681ff37272d2d2b286d6221282e2428312238233161312a3236262c2e26332b2d2862282e30362c236332232d203687f02687f0306d610c2635352c33296332272034302a353b63282c352e2e352431632c232d38622f203b263331632e246331302c352720352b2c2f6c,XOR
KDBDWELVLNOHWHELQPHNJLELGLUGHQJHGHGXUPDNLLQKDUHNHWHWPHOLVLQLCDUWLILFLDOLQWHOOLJHQFHLVLQWHOOLJHQFHGHPRQVWUDWHGEBPDFKLQHV,Caesar
BZIOPCFYPXXCFFVBMRTLZRFMROEMEINFCKRGEGZDMPLCSOVEOYEVMIUCCQMQTSRBWGLNVWPCKCESOMKODKWYGUKSHGK,Vigenere
79534a50461f11505a425b585d5747541251585c5e545913565b5158565a431c1375575d56575754125744405e50591358f194585c13595341545956451256455f565d5b40585c5a4b1c137c5350595b5d54125f5453415f5b5d56125e5e56565d4113435742445b41541252115e5c45125c5712575046521f,XOR
MLKLVNPTINRYQRTMZLIYSCMUHICMEYOEWJQAEIMSRPTIZEJVXRMWMVVTLZMUBZGYACLSYYLLVMYMTBME,Vigenere
CCGTGORZECHJQWGHPXVNCEQGRAYLWGUOGSSTPKLAIBCIFFZZWRCFZIPOXUYAINIXVOYPELAEJMFIVTIGEMQRZEVOMOIOQVQEYOIQEOCVZAVQMAHLZIXEEMXZEWQWVNTH,Vigenere
JACRORLRJURWCNUURPNWLNRBRWCNUURPNWLNMNVXWBCAJCNMKHVJLQRWNBJCCJLTJCMJFWXWCQNENAROHORNUM,Caesar
EEEYMGWPGRVGARIDSWWPUIIJMMTVEEGXQWHTLEVYIJMMEBFKGAPWSQBYOGWHNITKLXDEBPHHY,Vigenere
KVRSJGMMYVMLDIJVMEORAOMQSRROPJSKCXGCNIKYRQDVYDIBLCKKGFSRCCQYMLGXIJOEPXMLQQMNIJCVCAYGBIYVSRYJBKXY,Vigenere
734754f28e5d115a52475313f2955c5a1254f28e49545e1347571356f18f5f57f6ae5e5a1f126759571345405650414643571358411353474158575711475d55574111465b54125c5d56135e535811464154571d,XOR
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gQXR0YWNrIGF0IGRhd24gb24gdGhlIHZlcmlmeSBmaWVsZC4=,Base64
TmV0d29yayBzZWN1cml0eSBpbnZvbHZlcyBtYW55IGxheWVycyBvZiBwcm90ZWN0aW9uLiBTaWJlciBnw7x2ZW5saWssIGJpbGdpc2F5YXIgc2lzdGVtbGVyaW5pIGtvcnVtYSBzYW5hdMSxZMSxci4=,Base64
70404758545a525b525d125a5f46565d5e5a56575d525713584113585c47545e5f5855565f51561156565c5d5d42464150465655125148125e50515b585c56421c137c5350595b5d54125f5453415f5b5d56125e5e56565d4113435742445b41541252115e5c45125c5712575046521f,XOR
PYEOIBMIJOGSKYKRINXLZWIRXLZWQCWCRDIJRNYOXPXUJEVCBMSEVGXXLXHCKNYOSJWIRUXPXY,Vigenere
ZSSZBJZSCZVMNMSGDUDQHEXEHDKCSGDSQDZRTQDHRATQHDCTMCDQSGDNKCNZJSQDD,Caesar
625b5154401356f18f47575d5d5b581d1251585e5458415248534111415a4246565c5e56435b5d5812585e40465c531342535d5046f78056f780401d11704656f18f5f125b50445211f1945e591356f18f4b575f1144561155f08d5c56f4ad5f581c,XOR
CIRXYWEZYABBVVJABUGEATBGKERTEZKXCCVSFVKDGGVIYIXRDPKPVVKECHTHVRAZTHFRUCHBVYCKXFKWWUBSNU,Vigenere
LYEXLYFEMUKXOPTOKLOPGDLCAYGMOZBSUXJMHNSWTQYZCBXFOPYJCBYK,Vigenere
TJCFSHWFOMJLCJMHJTBZBSTJTUFNMFSJOJLPSVNBTBOBUJEJSOFUXPSLTFDVSJUZJOWPMWFTNBOZMBZFSTPGQSPUFDUJPO,Caesar
TNKKGITNUKALHHKRITXLZPCDBYCNLYRUKLMQBECOXCUCEWIIZCSSHGKXVXKCWYUEVKTEZSRFTLVUIRXNDOPGLCESD,Vigenere
XLIUYMGOFVSARJSBNYQTWSZIVXLIPEDCHSKEXXEGOEXHEARSRXLIZIVMJCJMIPH,Caesar
TmV0d29yayBzZWN1cml0eSBpbnZvbHZlcyBtYW55IGxheWVycyBvZiBwcm90ZWN0aW9uLiBXZSBuZWVkIHRvIHNlY3VyZSB0aGUgcGVyaW1ldGVyIGltbWVkaWF0ZWx5Lg==,Base64
QnVnw7xuIGhhdmEgw6dvayBnw7x6ZWwgdmUgZ8O8bmXFn2xpLiBNYWNoaW5lIGxlYXJuaW5nIG1vZGVscyByZXF1aXJlIGEgbG90IG9mIGRhdGEu,Base64
QnVnw7xuIGhhdmEgw6dvayBnw7x6ZWwgdmUgZ8O8bmXFn2xpLiBNYWNoaW5lIGxlYXJuaW5nIG1vZGVscyByZXF1aXJlIGEgbG90IG9mIGRhdGEu,Base64
3518191010141d59161d18081610141f5917171d1f140a5a0a1c0b0d10081d591b5815150c59151e591e190d1b56592e101c5a090c131b125a1a0b150f175a1e160258130f15090958160c1d0b5a0c111f58151b02005a1c161d56,XOR
QnVnw7xuIGhhdmEgw6dvayBnw7x6ZWwgdmUgZ8O8bmXFn2xpLiBUaGUgdHJlYXN1cmUgaXMgYnVyaWVkIHVuZGVyIHRoZSBvbGQgb2FrIHRyZWUu,Base64
VGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLiBBdHRhY2sgYXQgZGF3biBvbiB0aGUgdmVyaWZ5IGZpZWxkLg==,Base64
TWFjaGluZSBsZWFybmluZyBtb2RlbHMgcmVxdWlyZSBhIGxvdCBvZiBkYXRhLiBBcnRpZmljaWFsIGludGVsbGlnZW5jZSBpcyBpbnRlbGxpZ2VuY2UgZGVtb25zdHJhdGVkIGJ5IG1hY2hpbmVzLg==,Base64
02303a31362c263022312a3a612b3061362b246233332320352b202462222f2663323636253b632e2463352720292c2a3037263262252e306332272034302661212c2c2f362f2b2020362a2e2c6d610a223823376d622128312a2a2e26352763232b2d2c272861252a232b2728306d6106262f25262527632537312c2328612b80e62b2d612a2233272824366324362e242e2a322b2d28386d,XOR
TWFjaGluZSBsZWFybmluZyBtb2RlbHMgcmVxdWlyZSBhIGxvdCBvZiBkYXRhLiBOZXR3b3JrIHNlY3VyaXR5IGludm9sdmVzIG1hbnkgbGF5ZXJzIG9mIHByb3RlY3Rpb24u,Base64
FUTRMLXFVKVLBHXWSBXFJBIONCIOEJHNFPHYMUTBCNMIXBENASZCXFXJIKGRBWVKRBLNLNCMYNVMLLBKLOWDHLJOGSKYTYQKNHZMERBIE,Vigenere
QnVnw7xuIGhhdmEgw6dvayBnw7x6ZWwgdmUgZ8O8bmXFn2xpLiBUaGUgcXVpY2sgYnJvd24gZm94IGp1bXBzIG92ZXIgdGhlIGxhenkgZG9nLg==,Base64
V2UgbmVlZCB0byBzZWN1cmUgdGhlIHBlcmltZXRlciBpbW1lZGlhdGVseS4gSGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4=,Base64
152a266133362821286120312e352d61242c396229342f3332622c37273161362b24622f20383a61262c266c6302303a31362c263022312a3a612b3061362b246233332320352b202462222f2663323636253b632e2463352720292c2a3037263262252e306332272034302661212c2c2f362f2b2020362a2e2c6d,XOR
SVVZJBUMCCMGLINCMZWREVMLARVVPEAKGEGXVIOFRLLVCKIWTCORGAARGJRXLAQIOLWGWIMMQMPMSENIUDEGQPCPIKKSHGVHLIEKMHF,Vigenere
V2UgbmVlZCB0byBzZWN1cmUgdGhlIHBlcmltZXRlciBpbW1lZGlhdGVseS4gxZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4=,Base64
BUSUNVCMCEFYNYVCHGYEACVCXCLXYHAYXYXOLGUECCHBULYEYNYNGYFCMCHCTQYHYYXNIMYWOLYNBYJYLCGYNYLCGGYXCUNYFS,Caesar
GWPSFUJSBZWYPWZUWGOMOFGWGHSAZSFWBWYCFIAOGOBOHWRWFKSBSSRHCGSQIFSHVSDSFWASHSFWAASRWOHSZM,Caesar
152a26613631242330343026612b30612036332b262562362f26263362372927632e2e27612d222a62373327266f621424622d24272761362c613126223731246237292763312731282f26352731612b2e2c2727282337242e3a6f,XOR
URDQXQYQKZFQYXQDUFMDUTNAKGZOMWGXXMZUXYUFUDTMKMFNUEUWXQFQNUZYQWSUNUPUDPQZSQPQPGDYMWUUZTMDQWQFQFYQXUEUZUL,Caesar
NBDIJOFMFBSOJOHNPEFMTSFRVJSFBMPUPGEBUBUIFRVJDLCSPXOGPYKVNQTPWFSUIFMBAZEPH,Caesar
FUTRMLXFVKVLBHXWSBXFJBIONCIOEJHNFPHYMUEOXUHLBCIANLZDCGGPFVZCLGRXCJTSVBWMYJIYXCVNZYR,Vigenere
AJTVPXEIAEXXEPGIMMSVKYFHQYPTEDMPNRRBDQKKMKKMDVVZNIPCMDTMNXMLSCCIWBKXGDPXJMPZOHJYORWTFEVZHBJ,Vigenere
79534a50461f11505a425b585d5747541251585c5e545913565b5158565a431c1375575d56575754125744405e50591358f194585c13595341545956451256455f565d5b40585c5a4b1c1372404a41465c564052415a4a115b4011465b541243435350455b505412525f5613424646554b135e5413455750595c5a4047564212555e401342575044405611515c5c5f465f5b5050465a5e5c1d,XOR
xZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4gVGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLg==,Base64
U2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIuIE1hY2hpbmUgbGVhcm5pbmcgbW9kZWxzIHJlcXVpcmUgYSBsb3Qgb2YgZGF0YS4=,Base64
UZZTKUXVLABYDZJVBGCPYGLWUKCBESTZLXDCTLKPLOPRRXWWTKFTMFGRQJKSKJZJKWGUSCWSTKFTHZFFYZMFGV,Vigenere
0a312d2a26326b242d6b21383c2b79242b793f2d3c6b333c392c3f32653f2220352f6b7905202d3c2a2b20652a2e262c392c2d32653025333627333c3865342a2b206b293832202b3865362d6529392a2d2e262d222a3765,XOR
TmV0d29yayBzZWN1cml0eSBpbnZvbHZlcyBtYW55IGxheWVycyBvZiBwcm90ZWN0aW9uLiBXZSBuZWVkIHRvIHNlY3VyZSB0aGUgcGVyaW1ldGVyIGltbWVkaWF0ZWx5Lg==,Base64
NBYNLYUMOLYCMVOLCYXOHXYLNBYIFXIUENLYYBUSUNVCMCEFYNYVCHGYEACVCXCLXYHAYXYXOLGUECCHBULYEYNYNGYFCMCHCT,Caesar
DLECAOXRMZZNGCTTZBGCGIASVICPLITVGHUITZCSNBFVPIASQCBDTYVICT,Vigenere
09233a20366f61202a322b282d2737246221282c2e242963262b2128262a336c6305272d26272724622734302e2029632881e4282c63292331242926356226352f262d2b30282c2a3b6c6300303728242a222b222d622a2f36262d2e2a26272d222763283163282c37242e2f2825262f21266126262c2d2d32363120362625622138622e20212b282c26326c,XOR
QXJ0aWZpY2lhbCBpbnRlbGxpZ2VuY2UgaXMgaW50ZWxsaWdlbmNlIGRlbW9uc3RyYXRlZCBieSBtYWNoaW5lcy4gQXR0YWNrIGF0IGRhd24gb24gdGhlIHZlcmlmeSBmaWVsZC4=,Base64
SGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4gQ3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24u,Base64
Q3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24uIEhheWF0LCBiaXNpa2xldGUgYmlubWVrIGdpYmlkaXIuIERlbmdlZGUgZHVybWFrIGnDp2luIGhhcmVrZXQgZXRtZWxpc2luaXou,Base64
182c3b2e37792c86e53d2037272c3267653b22293e22363832242b6b363038313c26293c392c3722653224372c2624793824372a319dfa219dfa37776b0838282d30252079272038392b30252279262a3d2e292a6b373c3a30303920792a65352431792423792f242d2a6b,XOR
IBNUOHCHVRNGLSCLNULSPTHJOPULSLHYUPUNTVKLSZYLXBPYLHSVAVMKHAH,Caesar
xZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4gVGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4=,Base64
f4ac5a5740565d575e54124af2845d45575e5d574158124750405a5912515e4b465f51521159465d5e525ff6825d5ff780f7ac45f682431c137f5747465d415a1240545146435b4748125a5f445c5d445642125e505c4a115e5248574142125c571243435d47545147585d5d1f,XOR
0324202a31756b2730382c3227202d2e653b222b342e2e792c2c3b222130396b790f20372c203d2e653d3e37342a2e792286fe222b7923242b2e2e3c3f653c3f283c272c2a222b30316b790837203b31362c37383b2d206b2c2a6b31312e652939243a3f2c3a2e653825217938312c2f3c792423793f203a232b303a303c38653f24377938203a3e373c6b263626282c252c3a2a3130242b77,XOR
BUSUNVCMCEFYNYVCHGYEACVCXCLXYHAYXYXOLGUECCHBULYEYNYNGYFCMCHCTGUWBCHYFYULHCHAGIXYFMLYKOCLYUFINIZXUNU,Caesar
CIRXYWEZYABBVVJABUGEATBGKERTEZKXCCVSFVKDGGVIYIXRDPKPVVKECHBTTVJTFSAERTFZGIGITFKYZDRIPTYZNZNRLXEAKKGG,Vigenere
FUBSWRJUDSKBLVWKHSUDFWLFHDQGVWXGBRIWHFKQLTXHVIRUVHFXUHFRPPXQLFDWLRQWKHWUHDVXUHLVEXULHGXQGHUWKHROGRDNWUHH,Caesar
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gU2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIu,Base64
Q3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24uIE1hY2hpbmUgbGVhcm5pbmcgbW9kZWxzIHJlcXVpcmUgYSBsb3Qgb2YgZGF0YS4=,Base64
Q3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24uIFRoZSB0cmVhc3VyZSBpcyBidXJpZWQgdW5kZXIgdGhlIG9sZCBvYWsgdHJlZS4=,Base64
ULADVYRZLJBYPAFPUCVSCLZTHUFSHFLYZVMWYVALJAPVUAOLAYLHZBYLPZIBYPLKBUKLYAOLVSKVHRAYLL,Caesar
3b0b03080d151f0b1b081103581009580d121d590a0a18190c10191d591b161d5a0b0d0f1c005a171f5a0c1c19101713090c1f0b591c170b5a0b1c190d0b1f581a1515140f161019190d13171754582a131a1c08581eb9c40f1f16151313555a1a10161f100919001b0a5909110a0e1d14161d0b1316105a1316080d141b580a1b16180ebcc81ebcc80856,XOR
152a266133362821286120312e352d61242c396229342f3332622c37273161362b24622f20383a61262c266c6302303a31362c263022312a3a612b3061362b246233332320352b202462222f2663323636253b632e2463352720292c2a3037263262252e306332272034302661212c2c2f362f2b2020362a2e2c6d,XOR
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gTWFjaGluZSBsZWFybmluZyBtb2RlbHMgcmVxdWlyZSBhIGxvdCBvZiBkYXRhLg==,Base64
